Updated At, updated On, Light Intencity
5/24/2025, 7:14:37 PM,0.00
5/24/2025, 7:14:42 PM,0.00
5/24/2025, 7:14:47 PM,0.00
5/24/2025, 7:14:52 PM,0.00
5/24/2025, 7:14:57 PM,0.00
5/24/2025, 7:15:03 PM,0.00
5/24/2025, 7:15:08 PM,0.00
5/24/2025, 7:15:13 PM,0.00
5/24/2025, 7:15:18 PM,0.00
5/24/2025, 7:15:24 PM,0.00
5/24/2025, 7:15:29 PM,0.00
5/24/2025, 7:15:34 PM,0.00
5/24/2025, 7:15:39 PM,0.00
5/24/2025, 7:15:44 PM,0.00
5/24/2025, 7:15:50 PM,0.00
5/24/2025, 7:15:55 PM,0.00
5/24/2025, 7:16:00 PM,0.00
5/24/2025, 7:16:05 PM,0.00
5/24/2025, 7:16:10 PM,0.00
5/24/2025, 7:16:15 PM,0.00
5/24/2025, 7:16:21 PM,0.00
5/24/2025, 7:16:26 PM,0.00
5/24/2025, 7:16:31 PM,0.00
5/24/2025, 7:16:36 PM,0.00
5/24/2025, 7:16:41 PM,0.00
5/24/2025, 7:16:46 PM,0.00
5/24/2025, 7:16:52 PM,0.00
5/24/2025, 7:16:57 PM,0.00
5/24/2025, 7:17:02 PM,0.00
5/24/2025, 7:17:07 PM,0.00
5/24/2025, 7:17:12 PM,0.00
5/24/2025, 7:17:18 PM,0.00
5/24/2025, 7:17:23 PM,0.00
5/24/2025, 7:17:28 PM,0.00
5/24/2025, 7:17:33 PM,0.00
5/24/2025, 7:17:38 PM,0.00
5/24/2025, 7:17:44 PM,0.00
5/24/2025, 7:17:49 PM,0.00
5/24/2025, 7:17:54 PM,0.00
5/24/2025, 7:17:59 PM,0.00
5/24/2025, 7:18:04 PM,0.00
5/24/2025, 7:18:09 PM,0.00
5/24/2025, 7:18:14 PM,0.00
5/24/2025, 7:18:20 PM,0.00
5/24/2025, 7:18:25 PM,0.00
5/24/2025, 7:18:30 PM,0.00
5/24/2025, 7:18:35 PM,0.00
5/24/2025, 7:18:41 PM,0.00
5/24/2025, 7:18:46 PM,0.00
5/24/2025, 7:18:51 PM,0.00
5/24/2025, 7:18:56 PM,0.00
5/24/2025, 7:19:01 PM,0.00
5/24/2025, 7:19:06 PM,0.00
5/24/2025, 7:19:12 PM,0.00
5/24/2025, 7:19:17 PM,0.00
5/24/2025, 7:19:22 PM,0.00
5/24/2025, 7:19:27 PM,0.00
5/24/2025, 7:19:32 PM,0.00
5/24/2025, 7:19:37 PM,0.00
5/24/2025, 7:19:43 PM,0.00
5/24/2025, 7:19:48 PM,0.00
5/24/2025, 7:19:53 PM,0.00
5/24/2025, 7:19:58 PM,0.00
5/24/2025, 7:20:03 PM,0.00
5/24/2025, 7:20:08 PM,0.00
5/24/2025, 7:20:13 PM,0.00
5/24/2025, 7:20:19 PM,0.00
5/24/2025, 7:20:24 PM,0.00
5/24/2025, 7:20:29 PM,0.00
5/24/2025, 7:20:34 PM,0.00
5/24/2025, 7:20:40 PM,0.00
5/24/2025, 7:20:45 PM,0.00
5/24/2025, 7:20:50 PM,0.00
5/24/2025, 7:20:55 PM,0.00
5/24/2025, 7:21:00 PM,0.00
5/24/2025, 7:21:06 PM,0.00
5/24/2025, 7:21:11 PM,0.00
5/24/2025, 7:21:16 PM,0.00
5/24/2025, 7:21:21 PM,0.00
5/24/2025, 7:21:26 PM,0.00
5/24/2025, 7:21:32 PM,0.00
5/24/2025, 7:21:37 PM,0.00
5/24/2025, 7:21:42 PM,0.00
5/24/2025, 7:21:47 PM,0.00
5/24/2025, 7:21:52 PM,0.00
5/24/2025, 7:21:57 PM,0.00
5/24/2025, 7:22:03 PM,0.00
5/24/2025, 7:22:08 PM,0.00
5/24/2025, 7:22:13 PM,0.00
5/24/2025, 7:22:18 PM,0.00
5/24/2025, 7:22:23 PM,0.00
5/24/2025, 7:22:28 PM,0.00
5/24/2025, 7:22:34 PM,0.00
5/24/2025, 7:22:39 PM,0.00
5/24/2025, 7:22:44 PM,0.00
5/24/2025, 7:22:49 PM,0.00
5/24/2025, 7:22:55 PM,0.00
5/24/2025, 7:23:00 PM,0.00
5/24/2025, 7:23:05 PM,0.00
5/24/2025, 7:23:10 PM,0.00
5/24/2025, 7:23:15 PM,0.00
5/24/2025, 7:23:20 PM,0.00
5/24/2025, 7:23:26 PM,0.00
5/24/2025, 7:23:31 PM,0.00
5/24/2025, 7:23:36 PM,0.00
5/24/2025, 7:23:41 PM,0.00
5/24/2025, 7:23:46 PM,0.00
5/24/2025, 7:23:52 PM,0.00
5/24/2025, 7:23:57 PM,0.00
5/24/2025, 7:24:02 PM,0.00
5/24/2025, 7:24:07 PM,0.00
5/24/2025, 7:24:13 PM,0.00
5/24/2025, 7:24:18 PM,0.00
5/24/2025, 7:24:23 PM,0.00
5/24/2025, 7:24:28 PM,0.00
5/24/2025, 7:24:33 PM,0.00
5/24/2025, 7:24:39 PM,0.00
5/24/2025, 7:24:44 PM,0.00
5/24/2025, 7:24:49 PM,0.00
5/24/2025, 7:24:55 PM,0.00
5/24/2025, 7:25:00 PM,0.00
5/24/2025, 7:25:05 PM,0.00
5/24/2025, 7:25:10 PM,0.00
5/24/2025, 7:25:15 PM,0.00
5/24/2025, 7:25:21 PM,0.00
5/24/2025, 7:25:26 PM,0.00
5/24/2025, 7:25:31 PM,0.00
5/24/2025, 7:25:36 PM,0.00
5/24/2025, 7:25:41 PM,0.00
5/24/2025, 7:25:46 PM,0.00
5/24/2025, 7:25:52 PM,0.00
5/24/2025, 7:25:57 PM,0.00
5/24/2025, 7:26:02 PM,0.00
5/24/2025, 7:26:07 PM,0.00
5/24/2025, 7:26:12 PM,0.00
5/24/2025, 7:26:17 PM,0.00
5/24/2025, 7:26:23 PM,0.00
5/24/2025, 7:26:28 PM,0.00
5/24/2025, 7:26:33 PM,0.00
5/24/2025, 7:26:38 PM,0.00
5/24/2025, 7:26:44 PM,0.00
5/24/2025, 7:26:49 PM,0.00
5/24/2025, 7:26:54 PM,0.00
5/24/2025, 7:26:59 PM,0.00
5/24/2025, 7:27:04 PM,0.00
5/24/2025, 7:27:09 PM,0.00
5/24/2025, 7:27:15 PM,0.00
5/24/2025, 7:27:20 PM,0.00
5/24/2025, 7:27:25 PM,0.00
5/24/2025, 7:27:30 PM,0.00
5/24/2025, 7:27:35 PM,0.00
5/24/2025, 7:27:40 PM,0.00
5/24/2025, 7:27:46 PM,0.00
5/24/2025, 7:27:51 PM,0.00
5/24/2025, 7:27:56 PM,0.00
5/24/2025, 7:28:01 PM,0.00
5/24/2025, 7:28:06 PM,0.00
5/24/2025, 7:28:11 PM,0.00
5/24/2025, 7:28:17 PM,0.00
5/24/2025, 7:28:22 PM,0.00
5/24/2025, 7:28:27 PM,0.00
5/24/2025, 7:28:32 PM,0.00
5/24/2025, 7:28:38 PM,0.00
5/24/2025, 7:28:43 PM,0.00
5/24/2025, 7:28:48 PM,0.00
5/24/2025, 7:28:53 PM,0.00
5/24/2025, 7:28:58 PM,0.00
5/24/2025, 7:29:03 PM,0.00
5/24/2025, 7:29:09 PM,0.00
5/24/2025, 7:29:14 PM,0.00
5/24/2025, 7:29:19 PM,0.00
5/24/2025, 7:29:24 PM,0.00
5/24/2025, 7:29:29 PM,0.00
5/24/2025, 7:29:35 PM,0.00
5/24/2025, 7:29:40 PM,0.00
5/24/2025, 7:29:45 PM,0.00
5/24/2025, 7:29:50 PM,0.00
5/24/2025, 7:29:55 PM,0.00
5/24/2025, 7:30:01 PM,0.00
5/24/2025, 7:30:06 PM,0.00
5/24/2025, 7:30:11 PM,0.00
5/24/2025, 7:30:16 PM,0.00
5/24/2025, 7:30:21 PM,0.00
5/24/2025, 7:30:27 PM,0.00
5/24/2025, 7:30:32 PM,0.00
5/24/2025, 7:30:37 PM,0.00
5/24/2025, 7:30:42 PM,0.00
5/24/2025, 7:30:47 PM,0.00
5/24/2025, 7:30:52 PM,0.00
5/24/2025, 7:30:58 PM,0.00
5/24/2025, 7:31:03 PM,0.00
5/24/2025, 7:31:08 PM,0.00
5/24/2025, 7:31:13 PM,0.00
5/24/2025, 7:31:18 PM,0.00
5/24/2025, 7:31:24 PM,0.00
5/24/2025, 7:31:29 PM,0.00
5/24/2025, 7:31:34 PM,0.00
5/24/2025, 7:31:39 PM,0.00
5/24/2025, 7:31:44 PM,0.00
5/24/2025, 7:31:50 PM,0.00
5/24/2025, 7:31:55 PM,0.00
5/24/2025, 7:32:00 PM,0.00
5/24/2025, 7:32:05 PM,0.00
5/24/2025, 7:32:10 PM,0.00
5/24/2025, 7:32:16 PM,0.00
5/24/2025, 7:32:21 PM,0.00
5/24/2025, 7:32:26 PM,0.00
5/24/2025, 7:32:31 PM,0.00
5/24/2025, 7:32:36 PM,0.00
5/24/2025, 7:32:42 PM,0.00
5/24/2025, 7:32:47 PM,0.00
5/24/2025, 7:32:52 PM,0.00
5/24/2025, 7:32:57 PM,0.00
5/24/2025, 7:33:02 PM,0.00
5/24/2025, 7:33:07 PM,0.00
5/24/2025, 7:33:13 PM,0.00
5/24/2025, 7:33:18 PM,0.00
5/24/2025, 7:33:23 PM,0.00
5/24/2025, 7:33:28 PM,0.00
5/24/2025, 7:33:33 PM,0.00
5/24/2025, 7:33:39 PM,0.00
5/24/2025, 7:33:44 PM,0.00
5/24/2025, 7:33:49 PM,0.00
5/24/2025, 7:33:54 PM,0.00
5/24/2025, 7:33:59 PM,0.00
5/24/2025, 7:34:05 PM,0.00
5/24/2025, 7:34:10 PM,0.00
5/24/2025, 7:34:15 PM,0.00
5/24/2025, 7:34:20 PM,0.00
5/24/2025, 7:34:26 PM,0.00
5/24/2025, 7:34:31 PM,0.00
5/24/2025, 7:34:36 PM,0.00
5/24/2025, 7:34:41 PM,0.00
5/24/2025, 7:34:47 PM,0.00
5/24/2025, 7:34:52 PM,0.00
5/24/2025, 7:34:57 PM,0.00
5/24/2025, 7:35:02 PM,0.00
5/24/2025, 7:35:08 PM,0.00
5/24/2025, 7:35:13 PM,0.00
5/24/2025, 7:35:18 PM,0.00
5/24/2025, 7:35:23 PM,0.00
5/24/2025, 7:35:28 PM,0.00
5/24/2025, 7:35:33 PM,0.00
5/24/2025, 7:35:38 PM,0.00
5/24/2025, 7:35:44 PM,5.00
5/24/2025, 7:35:49 PM,55.00
5/24/2025, 7:35:54 PM,37.00
5/24/2025, 7:35:59 PM,132.00
5/24/2025, 7:36:04 PM,167.00
5/24/2025, 7:36:10 PM,173.00
5/24/2025, 7:36:15 PM,242.00
5/24/2025, 7:36:20 PM,240.00
5/24/2025, 7:36:25 PM,256.00
5/24/2025, 7:36:31 PM,268.00
5/24/2025, 7:36:36 PM,240.00
5/24/2025, 7:36:41 PM,279.00
5/24/2025, 7:36:46 PM,243.00
5/24/2025, 7:36:52 PM,290.00
5/24/2025, 7:36:57 PM,252.00
5/24/2025, 7:37:02 PM,289.00
5/24/2025, 7:37:07 PM,259.00
5/24/2025, 7:37:12 PM,284.00
5/24/2025, 7:37:17 PM,282.00
5/24/2025, 7:37:22 PM,272.00
5/24/2025, 7:37:28 PM,290.00
5/24/2025, 7:37:33 PM,290.00
5/24/2025, 7:37:38 PM,246.00
5/24/2025, 7:37:43 PM,272.00
5/24/2025, 7:37:48 PM,273.00
5/24/2025, 7:37:54 PM,275.00
5/24/2025, 7:37:59 PM,237.00
5/24/2025, 7:38:04 PM,263.00
5/24/2025, 7:38:09 PM,302.00
5/24/2025, 7:38:14 PM,228.00
5/24/2025, 7:38:19 PM,250.00
5/24/2025, 7:38:25 PM,272.00
5/24/2025, 7:38:30 PM,269.00
5/24/2025, 7:38:35 PM,160.00
5/24/2025, 7:38:40 PM,154.00
5/24/2025, 7:38:45 PM,254.00
5/24/2025, 7:38:51 PM,304.00
5/24/2025, 7:38:56 PM,256.00
5/24/2025, 7:39:01 PM,298.00
5/24/2025, 7:39:06 PM,295.00
5/24/2025, 7:39:11 PM,0.00
5/24/2025, 7:39:17 PM,0.00
5/24/2025, 7:39:22 PM,0.00
5/24/2025, 7:39:27 PM,0.00
5/24/2025, 7:39:32 PM,0.00
5/24/2025, 7:39:37 PM,0.00
5/24/2025, 7:39:43 PM,0.00
5/24/2025, 7:39:48 PM,0.00
5/24/2025, 7:39:53 PM,0.00
5/24/2025, 7:39:58 PM,0.00
5/24/2025, 7:40:03 PM,0.00
5/24/2025, 7:40:08 PM,0.00
5/24/2025, 7:40:14 PM,0.00
5/24/2025, 7:40:19 PM,0.00
5/24/2025, 7:40:24 PM,0.00
5/24/2025, 7:40:29 PM,0.00
5/24/2025, 7:40:35 PM,0.00
5/24/2025, 7:40:40 PM,0.00
5/24/2025, 7:40:45 PM,0.00
5/24/2025, 7:40:50 PM,0.00
5/24/2025, 7:40:56 PM,0.00
5/24/2025, 7:41:01 PM,0.00
5/24/2025, 7:41:06 PM,0.00
5/24/2025, 7:41:11 PM,0.00
5/24/2025, 7:41:16 PM,0.00
5/24/2025, 7:41:22 PM,0.00
5/24/2025, 7:41:27 PM,0.00
5/24/2025, 7:41:32 PM,0.00
5/24/2025, 7:41:37 PM,0.00
5/24/2025, 7:41:42 PM,0.00
5/24/2025, 7:41:48 PM,0.00
5/24/2025, 7:41:54 PM,0.00
5/24/2025, 7:42:00 PM,0.00
5/24/2025, 7:42:05 PM,0.00
5/24/2025, 7:42:11 PM,0.00
5/24/2025, 7:42:16 PM,0.00
5/24/2025, 7:42:22 PM,0.00
5/24/2025, 7:42:27 PM,0.00
5/24/2025, 7:42:33 PM,0.00
5/24/2025, 7:42:38 PM,0.00
5/24/2025, 7:42:43 PM,0.00
5/24/2025, 7:42:48 PM,0.00
5/24/2025, 7:42:53 PM,0.00
5/24/2025, 7:42:59 PM,0.00
5/24/2025, 7:43:04 PM,0.00
5/24/2025, 7:43:09 PM,0.00
5/24/2025, 7:43:14 PM,0.00
5/24/2025, 7:43:19 PM,0.00
5/24/2025, 7:43:24 PM,0.00
5/24/2025, 7:43:30 PM,0.00
5/24/2025, 7:43:35 PM,0.00
5/24/2025, 7:43:40 PM,0.00
5/24/2025, 7:43:45 PM,0.00
5/24/2025, 7:43:51 PM,0.00
5/24/2025, 7:43:56 PM,0.00
5/24/2025, 7:44:01 PM,0.00
5/24/2025, 7:44:07 PM,0.00
5/24/2025, 7:44:12 PM,0.00
5/24/2025, 7:44:17 PM,0.00
5/24/2025, 7:44:22 PM,0.00
5/24/2025, 7:44:28 PM,0.00
5/24/2025, 7:44:33 PM,0.00
5/24/2025, 7:44:38 PM,0.00
5/24/2025, 7:44:43 PM,0.00
5/24/2025, 7:44:48 PM,0.00
5/24/2025, 7:44:54 PM,0.00
5/24/2025, 7:44:59 PM,0.00
5/24/2025, 7:45:04 PM,0.00
5/24/2025, 7:45:10 PM,0.00
5/24/2025, 7:45:15 PM,0.00
5/24/2025, 7:45:20 PM,0.00
5/24/2025, 7:45:25 PM,0.00
5/24/2025, 7:45:31 PM,0.00
5/24/2025, 7:45:36 PM,0.00
5/24/2025, 7:45:41 PM,0.00
5/24/2025, 7:45:46 PM,0.00
5/24/2025, 7:45:51 PM,0.00
5/24/2025, 7:45:57 PM,0.00
5/24/2025, 7:46:02 PM,0.00
5/24/2025, 7:46:07 PM,0.00
5/24/2025, 7:46:12 PM,0.00
5/24/2025, 7:46:18 PM,0.00
5/24/2025, 7:46:23 PM,0.00
5/24/2025, 7:46:28 PM,0.00
5/24/2025, 7:46:33 PM,0.00
5/24/2025, 7:46:38 PM,0.00
5/24/2025, 7:46:44 PM,0.00
5/24/2025, 7:46:49 PM,0.00
5/24/2025, 7:46:54 PM,0.00
5/24/2025, 7:47:00 PM,0.00
5/24/2025, 7:47:05 PM,0.00
5/24/2025, 7:47:10 PM,0.00
5/24/2025, 7:47:15 PM,0.00
5/24/2025, 7:47:20 PM,0.00
5/24/2025, 7:47:26 PM,0.00
5/24/2025, 7:47:31 PM,0.00
5/24/2025, 7:47:36 PM,0.00
5/24/2025, 7:47:41 PM,0.00
5/24/2025, 7:47:46 PM,0.00
5/24/2025, 7:47:52 PM,0.00
5/24/2025, 7:47:57 PM,0.00
5/24/2025, 7:48:02 PM,0.00
5/24/2025, 7:48:07 PM,0.00
5/24/2025, 7:48:13 PM,0.00
5/24/2025, 7:48:18 PM,0.00
5/24/2025, 7:48:23 PM,0.00
5/24/2025, 7:48:28 PM,0.00
5/24/2025, 7:48:33 PM,0.00
5/24/2025, 7:48:38 PM,0.00
5/24/2025, 7:48:44 PM,0.00
5/24/2025, 7:48:49 PM,0.00
5/24/2025, 7:48:54 PM,0.00
5/24/2025, 7:48:59 PM,0.00
5/24/2025, 7:49:05 PM,0.00
5/24/2025, 7:49:10 PM,0.00
5/24/2025, 7:49:15 PM,0.00
5/24/2025, 7:49:20 PM,0.00
5/24/2025, 7:49:25 PM,0.00
5/24/2025, 7:49:31 PM,0.00
5/24/2025, 7:49:36 PM,0.00
5/24/2025, 7:49:42 PM,0.00
5/24/2025, 7:49:47 PM,0.00
5/24/2025, 7:49:52 PM,0.00
5/24/2025, 7:49:57 PM,0.00
5/24/2025, 7:50:03 PM,0.00
5/24/2025, 7:50:08 PM,0.00
5/24/2025, 7:50:13 PM,0.00
5/24/2025, 7:50:18 PM,0.00
5/24/2025, 7:50:24 PM,0.00
5/24/2025, 7:50:29 PM,0.00
5/24/2025, 7:50:34 PM,0.00
5/24/2025, 7:50:39 PM,0.00
5/24/2025, 7:50:45 PM,0.00
5/24/2025, 7:50:50 PM,0.00
5/24/2025, 7:50:55 PM,0.00
5/24/2025, 7:51:00 PM,0.00
5/24/2025, 7:51:06 PM,0.00
5/24/2025, 7:51:11 PM,0.00
5/24/2025, 7:51:16 PM,0.00
5/24/2025, 7:51:21 PM,0.00
5/24/2025, 7:51:26 PM,0.00
5/24/2025, 7:51:32 PM,0.00
5/24/2025, 7:51:37 PM,0.00
5/24/2025, 7:51:42 PM,0.00
5/24/2025, 7:51:47 PM,0.00
5/24/2025, 7:51:53 PM,0.00
5/24/2025, 7:51:58 PM,0.00
5/24/2025, 7:52:03 PM,0.00
5/24/2025, 7:52:08 PM,0.00
5/24/2025, 7:52:13 PM,0.00
5/24/2025, 7:52:18 PM,0.00
5/24/2025, 7:52:24 PM,0.00
5/24/2025, 7:52:29 PM,0.00
5/24/2025, 7:52:34 PM,0.00
5/24/2025, 7:52:39 PM,0.00
5/24/2025, 7:52:44 PM,0.00
5/24/2025, 7:52:50 PM,0.00
5/24/2025, 7:52:56 PM,0.00
5/24/2025, 7:53:01 PM,0.00
5/24/2025, 7:53:06 PM,0.00
5/24/2025, 7:53:11 PM,0.00
5/24/2025, 7:53:17 PM,0.00
5/24/2025, 7:53:22 PM,0.00
5/24/2025, 7:53:28 PM,0.00
5/24/2025, 7:53:33 PM,0.00
5/24/2025, 7:53:38 PM,0.00
5/24/2025, 7:53:43 PM,0.00
5/24/2025, 7:53:48 PM,0.00
5/24/2025, 7:53:53 PM,0.00
5/24/2025, 7:53:59 PM,0.00
5/24/2025, 7:54:04 PM,0.00
5/24/2025, 7:54:09 PM,0.00
5/24/2025, 7:54:14 PM,0.00
5/24/2025, 7:54:20 PM,0.00
5/24/2025, 7:54:25 PM,0.00
5/24/2025, 7:54:30 PM,0.00
5/24/2025, 7:54:35 PM,0.00
5/24/2025, 7:54:40 PM,0.00
5/24/2025, 7:54:47 PM,0.00
5/24/2025, 7:54:52 PM,0.00
5/24/2025, 7:54:57 PM,0.00
5/24/2025, 7:55:02 PM,0.00
5/24/2025, 7:55:08 PM,0.00
5/24/2025, 7:55:13 PM,0.00
5/24/2025, 7:55:18 PM,0.00
5/24/2025, 7:55:23 PM,0.00
5/24/2025, 7:55:28 PM,0.00
5/24/2025, 7:55:33 PM,0.00
5/24/2025, 7:55:38 PM,0.00
5/24/2025, 7:55:44 PM,0.00
5/24/2025, 7:55:49 PM,0.00
5/24/2025, 7:55:54 PM,0.00
5/24/2025, 7:55:59 PM,0.00
5/24/2025, 7:56:04 PM,0.00
5/24/2025, 7:56:09 PM,0.00
5/24/2025, 7:56:15 PM,0.00
5/24/2025, 7:56:20 PM,0.00
5/24/2025, 7:56:25 PM,0.00
5/24/2025, 7:56:30 PM,0.00
5/24/2025, 7:56:35 PM,0.00
5/24/2025, 7:56:40 PM,0.00
5/24/2025, 7:56:45 PM,0.00
5/24/2025, 7:56:51 PM,0.00
5/24/2025, 7:56:56 PM,0.00
5/24/2025, 7:57:01 PM,0.00
5/24/2025, 7:57:06 PM,0.00
5/24/2025, 7:57:11 PM,0.00
5/24/2025, 7:57:17 PM,0.00
5/24/2025, 7:57:22 PM,0.00
5/24/2025, 7:57:27 PM,0.00
5/24/2025, 7:57:32 PM,0.00
5/24/2025, 7:57:37 PM,0.00
5/24/2025, 7:57:42 PM,0.00
5/24/2025, 7:57:47 PM,0.00
5/24/2025, 7:57:53 PM,0.00
5/24/2025, 7:57:58 PM,0.00
5/24/2025, 7:58:03 PM,0.00
5/24/2025, 7:58:08 PM,0.00
5/24/2025, 7:58:13 PM,0.00
5/24/2025, 7:58:18 PM,0.00
5/24/2025, 7:58:24 PM,0.00
5/24/2025, 7:58:29 PM,0.00
5/24/2025, 7:58:34 PM,0.00
5/24/2025, 7:58:39 PM,0.00
5/24/2025, 7:58:44 PM,0.00
5/24/2025, 7:58:50 PM,0.00
5/24/2025, 7:58:55 PM,0.00
5/24/2025, 7:59:00 PM,0.00
5/24/2025, 7:59:05 PM,0.00
5/24/2025, 7:59:10 PM,0.00
5/24/2025, 7:59:15 PM,0.00
5/24/2025, 7:59:20 PM,0.00
5/24/2025, 7:59:26 PM,0.00
5/24/2025, 7:59:31 PM,0.00
5/24/2025, 7:59:36 PM,0.00
5/24/2025, 7:59:41 PM,0.00
5/24/2025, 7:59:46 PM,0.00
5/24/2025, 7:59:52 PM,0.00
5/24/2025, 7:59:57 PM,0.00
5/24/2025, 8:00:02 PM,0.00
5/24/2025, 8:00:08 PM,0.00
5/24/2025, 8:00:13 PM,0.00
5/24/2025, 8:00:18 PM,0.00
5/24/2025, 8:00:23 PM,0.00
5/24/2025, 8:00:28 PM,0.00
5/24/2025, 8:00:34 PM,0.00
5/24/2025, 8:00:39 PM,0.00
5/24/2025, 8:00:44 PM,0.00
5/24/2025, 8:00:49 PM,0.00
5/24/2025, 8:00:54 PM,0.00
5/24/2025, 8:00:59 PM,0.00
5/24/2025, 8:01:05 PM,0.00
5/24/2025, 8:01:10 PM,0.00
5/24/2025, 8:01:15 PM,0.00
5/24/2025, 8:01:20 PM,0.00
5/24/2025, 8:01:26 PM,0.00
5/24/2025, 8:01:31 PM,0.00
5/24/2025, 8:01:36 PM,0.00
5/24/2025, 8:01:41 PM,0.00
5/24/2025, 8:01:46 PM,0.00
5/24/2025, 8:01:52 PM,0.00
5/24/2025, 8:01:57 PM,0.00
5/24/2025, 8:02:02 PM,0.00
5/24/2025, 8:02:07 PM,0.00
5/24/2025, 8:02:12 PM,0.00
5/24/2025, 8:02:18 PM,0.00
5/24/2025, 8:02:24 PM,0.00
5/24/2025, 8:02:30 PM,0.00
5/24/2025, 8:02:35 PM,0.00
5/24/2025, 8:02:40 PM,0.00
5/24/2025, 8:02:45 PM,0.00
5/24/2025, 8:02:51 PM,0.00
5/24/2025, 8:02:57 PM,0.00
5/24/2025, 8:03:02 PM,0.00
5/24/2025, 8:03:07 PM,0.00
5/24/2025, 8:03:12 PM,0.00
5/24/2025, 8:03:17 PM,0.00
5/24/2025, 8:03:23 PM,0.00
5/24/2025, 8:03:28 PM,0.00
5/24/2025, 8:03:33 PM,0.00
5/24/2025, 8:03:38 PM,0.00
5/24/2025, 8:03:43 PM,0.00
5/24/2025, 8:03:49 PM,0.00
5/24/2025, 8:03:54 PM,0.00
5/24/2025, 8:03:59 PM,0.00
5/24/2025, 8:04:04 PM,0.00
5/24/2025, 8:04:09 PM,0.00
5/24/2025, 8:04:14 PM,0.00
5/24/2025, 8:04:20 PM,0.00
5/24/2025, 8:04:26 PM,0.00
5/24/2025, 8:04:31 PM,0.00
5/24/2025, 8:04:36 PM,0.00
5/24/2025, 8:04:42 PM,0.00
5/24/2025, 8:04:47 PM,0.00
5/24/2025, 8:04:52 PM,0.00
5/24/2025, 8:04:57 PM,0.00
5/24/2025, 8:05:02 PM,0.00
5/24/2025, 8:05:07 PM,0.00
5/24/2025, 8:05:13 PM,0.00
5/24/2025, 8:05:18 PM,0.00
5/24/2025, 8:05:23 PM,0.00
5/24/2025, 8:05:28 PM,0.00
5/24/2025, 8:05:34 PM,0.00
5/24/2025, 8:05:39 PM,0.00
5/24/2025, 8:05:44 PM,0.00
5/24/2025, 8:05:49 PM,0.00
5/24/2025, 8:05:54 PM,0.00
5/24/2025, 8:05:59 PM,0.00
5/24/2025, 8:06:04 PM,0.00
5/24/2025, 8:06:10 PM,0.00
5/24/2025, 8:06:15 PM,0.00
5/24/2025, 8:06:20 PM,0.00
5/24/2025, 8:06:25 PM,0.00
5/24/2025, 8:06:30 PM,0.00
5/24/2025, 8:06:35 PM,0.00
5/24/2025, 8:06:41 PM,0.00
5/24/2025, 8:06:46 PM,0.00
5/24/2025, 8:06:51 PM,0.00
5/24/2025, 8:06:56 PM,0.00
5/24/2025, 8:07:01 PM,0.00
5/24/2025, 8:07:06 PM,0.00
5/24/2025, 8:07:11 PM,0.00
5/24/2025, 8:07:17 PM,0.00
5/24/2025, 8:07:22 PM,0.00
5/24/2025, 8:07:27 PM,0.00
5/24/2025, 8:07:32 PM,0.00
5/24/2025, 8:07:37 PM,0.00
5/24/2025, 8:07:43 PM,0.00
5/24/2025, 8:07:48 PM,0.00
5/24/2025, 8:07:53 PM,0.00
5/24/2025, 8:07:58 PM,0.00
5/24/2025, 8:08:03 PM,0.00
5/24/2025, 8:08:09 PM,0.00
5/24/2025, 8:08:14 PM,0.00
5/24/2025, 8:08:19 PM,0.00
5/24/2025, 8:08:24 PM,0.00
5/24/2025, 8:08:30 PM,0.00
5/24/2025, 8:08:35 PM,0.00
5/24/2025, 8:08:40 PM,0.00
5/24/2025, 8:08:46 PM,0.00
5/24/2025, 8:08:51 PM,0.00
5/24/2025, 8:08:56 PM,0.00
5/24/2025, 8:09:02 PM,0.00
5/24/2025, 8:09:07 PM,0.00
5/24/2025, 8:09:12 PM,0.00
5/24/2025, 8:09:17 PM,0.00
5/24/2025, 8:09:22 PM,0.00
5/24/2025, 8:09:27 PM,0.00
5/24/2025, 8:09:33 PM,0.00
5/24/2025, 8:09:38 PM,0.00
5/24/2025, 8:09:43 PM,0.00
5/24/2025, 8:09:49 PM,0.00
5/24/2025, 8:09:54 PM,0.00
5/24/2025, 8:09:59 PM,0.00
5/24/2025, 8:10:04 PM,0.00
5/24/2025, 8:10:09 PM,0.00
5/24/2025, 8:10:14 PM,0.00
5/24/2025, 8:10:19 PM,0.00
5/24/2025, 8:10:25 PM,0.00
5/24/2025, 8:10:30 PM,0.00
5/24/2025, 8:10:35 PM,0.00
5/24/2025, 8:10:40 PM,0.00
5/24/2025, 8:10:45 PM,0.00
5/24/2025, 8:10:50 PM,0.00
5/24/2025, 8:10:56 PM,0.00
5/24/2025, 8:11:01 PM,0.00
5/24/2025, 8:11:06 PM,0.00
5/24/2025, 8:11:11 PM,0.00
5/24/2025, 8:11:16 PM,0.00
5/24/2025, 8:11:21 PM,0.00
5/24/2025, 8:11:26 PM,0.00
5/24/2025, 8:11:32 PM,0.00
5/24/2025, 8:11:37 PM,0.00
5/24/2025, 8:11:43 PM,0.00
5/24/2025, 8:11:48 PM,0.00
5/24/2025, 8:11:53 PM,0.00
5/24/2025, 8:11:58 PM,0.00
5/24/2025, 8:12:03 PM,0.00
5/24/2025, 8:12:08 PM,0.00
5/24/2025, 8:12:13 PM,0.00
5/24/2025, 8:12:19 PM,0.00
